Filter,Channel,SNR (dB),RMSE (μV),NRMSE (%),Correlation,PRD (%)
COIF3 LVL:4 THR:0.5 soft,F3-C3,7.078137472692036,1.9566872052521688e-05,1.8477624917518212,0.9245816841174703,38.481538687045344
COIF3 LVL:4 THR:1.0 hard,FP1-F7,5.1191655258860225,3.18406979624562e-05,1.1547623956434143,0.9000393597195049,44.61194288918453
COIF3 LVL:4 THR:1.0 hard,F7-T7,5.950325905238096,2.2417947388895208e-05,1.7555698803694417,0.9080911097952162,42.396598033963905
COIF3 LVL:4 THR:1.0 hard,T7-P7,3.999956489954453,2.982996840332333e-05,2.332767847351663,0.8683741469610561,50.13128957116771
COIF3 LVL:4 THR:1.0 hard,P7-O1,4.029548073744626,2.7557626077326305e-05,2.136919144467476,0.8699834030595107,49.89109878418034
COIF3 LVL:4 THR:1.0 hard,FP1-F3,5.504776625293348,3.0712161462616985e-05,1.2301141569740193,0.9025928295427897,43.745089565415185
COIF3 LVL:4 THR:1.0 hard,F3-C3,7.0917198468366145,1.9560327218817376e-05,1.847144442111535,0.9245725801247756,38.46866717284948
COIF3 LVL:4 THR:1.0 soft,FP1-F7,5.087256436230067,3.1872953726387174e-05,1.1559322111818224,0.9000450595330559,44.657136380232764
COIF3 LVL:4 THR:1.0 soft,F7-T7,5.7920190419551325,2.253125030220319e-05,1.7644427347173888,0.9079469443517286,42.61087537114666
COIF3 LVL:4 THR:1.0 soft,T7-P7,3.883851238395354,2.9902677778257807e-05,2.3384538772446515,0.8684488097237089,50.25348261810949
COIF3 LVL:4 THR:1.0 soft,P7-O1,3.9946476010506817,2.758406372562948e-05,2.138969216437944,0.8699183792922516,49.93896224380542
COIF3 LVL:4 THR:1.0 soft,FP1-F3,5.474305740887255,3.0744324993962076e-05,1.2314024028467179,0.9025432237828049,43.79090192418205
COIF3 LVL:4 THR:1.0 soft,F3-C3,7.058295809190871,1.958936997642987e-05,1.8498870428721146,0.9244479880434803,38.52578463125795
COIF3 LVL:4 THR:2.0 hard,FP1-F7,5.111721879121525,3.185937674989813e-05,1.1554398167652624,0.8999200708090211,44.63811370364285
COIF3 LVL:4 THR:2.0 hard,F7-T7,5.917993069299527,2.247484257683394e-05,1.7600253943623363,0.9076274987929639,42.504197644724876
COIF3 LVL:4 THR:2.0 hard,T7-P7,3.9812718945281587,2.9866292104572676e-05,2.335608439109107,0.868057656142321,50.19233402019317
COIF3 LVL:4 THR:2.0 hard,P7-O1,4.021793958133243,2.7573413812269795e-05,2.1381433831937677,0.8698281166552245,49.919681342105825
COIF3 LVL:4 THR:2.0 hard,FP1-F3,5.497050811094977,3.0731578004072645e-05,1.2308918476798052,0.9024661677634034,43.772745656832335
COIF3 LVL:4 THR:2.0 hard,F3-C3,7.082154875149039,1.9577266176556988e-05,1.8487440422252688,0.9244380841837716,38.50198047687812
COIF3 LVL:4 THR:2.0 soft,FP1-F7,5.049789150854158,3.194154520426867e-05,1.158419809268163,0.8997218627914044,44.75323977273823
COIF3 LVL:4 THR:2.0 soft,F7-T7,5.6016008975011955,2.2771742695556242e-05,1.7832759131036362,0.9065062618723086,43.065692181728785
COIF3 LVL:4 THR:2.0 soft,T7-P7,3.756299531109871,3.0058584896218453e-05,2.350646150030007,0.8675724551879186,50.51549512750996
COIF3 LVL:4 THR:2.0 soft,P7-O1,3.9557064402526763,2.7639912977849863e-05,2.1432999717772843,0.8694740027920628,50.040073295669295
COIF3 LVL:4 THR:2.0 soft,FP1-F3,5.437500292861376,3.081381504301503e-05,1.2341856876771558,0.9021745413102714,43.88988057872665
COIF3 LVL:4 THR:2.0 soft,F3-C3,7.013296844555485,1.965427893794588e-05,1.8560166043138162,0.9239854750799658,38.6534390006947
COIF3 LVL:4 THR:3.0 hard,FP1-F7,5.100073768695158,3.189007227040589e-05,1.156553047161118,0.8997174637478572,44.681121140523175
COIF3 LVL:4 THR:3.0 hard,F7-T7,5.8729051858956325,2.2558792789427293e-05,1.7665996119801592,0.9069213600702855,42.662963447697074
COIF3 LVL:4 THR:3.0 hard,T7-P7,3.9564478409487434,2.9918811434951035e-05,2.3397155639848215,0.867580726364897,50.28059632485549
COIF3 LVL:4 THR:3.0 hard,P7-O1,4.010261948963674,2.7598448335063995e-05,2.140084651678993,0.8695749709445268,49.96500454397509
COIF3 LVL:4 THR:3.0 hard,FP1-F3,5.484695447969086,3.076402077928118e-05,1.2321912781065476,0.9022493924294177,43.818955758618095
COIF3 LVL:4 THR:3.0 hard,F3-C3,7.066018354515213,1.960699411039439e-05,1.8515513463745776,0.9241978034210173,38.560445449357076
COIF3 LVL:4 THR:3.0 soft,FP1-F7,5.01295403007788,3.202017605971619e-05,1.161271504137262,0.899282270759325,44.863409318540555
COIF3 LVL:4 THR:3.0 soft,F7-T7,5.406937787436261,2.306220139762976e-05,1.8060219986397306,0.9044524729903661,43.61500477594863
COIF3 LVL:4 THR:3.0 soft,T7-P7,3.6295631534774,3.0249240446887588e-05,2.365555825176379,0.8662340502216413,50.835904740075286
COIF3 LVL:4 THR:3.0 soft,P7-O1,3.9183559631108937,2.7703178653888177e-05,2.148205823752146,0.8689087366567229,50.15461124912067
COIF3 LVL:4 THR:3.0 soft,FP1-F3,5.40130234991108,3.0892624102703926e-05,1.2373422268266103,0.9017048439357143,44.002132833549325
COIF3 LVL:4 THR:3.0 soft,F3-C3,6.967032256065444,1.9729639254949194e-05,1.863133120778557,0.92340892155956,38.80164771522234
COIF3 LVL:4 THR:4.0 hard,FP1-F7,5.085889614263452,3.192797805544948e-05,1.1579277712704101,0.8994647973786638,44.73423086567833
COIF3 LVL:4 THR:4.0 hard,F7-T7,5.817123195128438,2.2665498610242494e-05,1.774955842005753,0.9060083149456346,42.86476442949558
COIF3 LVL:4 THR:4.0 hard,T7-P7,3.9265646677217125,2.998451764949799e-05,2.3448539316355648,0.8669726423893559,50.39102008473153
COIF3 LVL:4 THR:4.0 hard,P7-O1,3.996247278686766,2.7629501048025863e-05,2.142492592647118,0.8692580240975404,50.0212232460342
COIF3 LVL:4 THR:4.0 hard,FP1-F3,5.469251398825358,3.080543717952366e-05,1.2338501291233082,0.9019693713435408,43.87794750819879
COIF3 LVL:4 THR:4.0 hard,F3-C3,7.045730364434146,1.9645019283992798e-05,1.8551421854892243,0.9238878028184888,38.63522833672819
COIF3 LVL:4 THR:4.0 soft,FP1-F7,4.978022495886431,3.210061487000574e-05,1.1641887678662857,0.898800396061891,44.976111986520465
COIF3 LVL:4 THR:4.0 soft,F7-T7,5.213901000586409,2.3379613078498207e-05,1.8308787964965278,0.9019974245013074,44.215290574269766
COIF3 LVL:4 THR:4.0 soft,T7-P7,3.504806460302854,3.0461767381168638e-05,2.3821758896794245,0.8645723398237927,51.19307069949108
COIF3 LVL:4 THR:4.0 soft,P7-O1,3.8833587220218724,2.7767606043332692e-05,2.1532017592346047,0.8683037944778648,50.27125240108942
COIF3 LVL:4 THR:4.0 soft,FP1-F3,5.3672457711429,3.0971878715008504e-05,1.2405166116943123,0.9012096004785999,44.11501971446639
COIF3 LVL:4 THR:4.0 soft,F3-C3,6.922310670813049,1.9806952218996e-05,1.8704340319670387,0.9227976023962998,38.95369663796233
COIF3 LVL:5 THR:0.5 hard,FP1-F7,3.8894374590323375,3.5353969062887815e-05,1.2821777355101105,0.8743038297536116,49.53438051512743
COIF3 LVL:5 THR:0.5 hard,F7-T7,4.240379846697358,2.606350103979226e-05,2.0410565074794684,0.8728194296351798,49.29103266114539
COIF3 LVL:5 THR:0.5 hard,T7-P7,3.241815980952418,3.1706024328658924e-05,2.4794794657913557,0.849555700546663,53.28412907716687
COIF3 LVL:5 THR:0.5 hard,P7-O1,2.7367009308001746,3.055114612281224e-05,2.369047640463336,0.8367941654051049,55.31065139305489
COIF3 LVL:5 THR:0.5 hard,FP1-F3,4.056782974477708,3.480791701625475e-05,1.3941614480175804,0.8722080920978362,49.57890864552182
COIF3 LVL:5 THR:0.5 hard,F3-C3,3.8390243055187327,2.617789135630838e-05,2.4720622504968577,0.859228752232989,51.483217975211645
COIF3 LVL:5 THR:0.5 soft,FP1-F7,3.8673826597947296,3.5365349102295294e-05,1.282590453899142,0.8744231082719113,49.55032506724503
COIF3 LVL:5 THR:0.5 soft,F7-T7,4.142748072628168,2.6102985524959487e-05,2.044148573479044,0.8730701818685171,49.36570532484528
COIF3 LVL:5 THR:0.5 soft,T7-P7,3.1642073518101386,3.173365481603214e-05,2.481640229479718,0.8498680501944864,53.33056398935888
COIF3 LVL:5 THR:0.5 soft,P7-O1,2.7080322591012322,3.056045921116433e-05,2.3697698114057046,0.8369095629450718,55.32751206928498
COIF3 LVL:5 THR:0.5 soft,FP1-F3,4.035507502486105,3.4818876781113524e-05,1.3946004194630222,0.872284870246465,49.59451926595785
COIF3 LVL:5 THR:0.5 soft,F3-C3,3.814083913203705,2.6186040443063506e-05,2.472831794898627,0.859276028914813,51.49924452234651
COIF3 LVL:5 THR:1.0 hard,FP1-F7,3.8878540509733557,3.535734540548021e-05,1.282300184881827,0.8742821990897727,49.53911110247461
COIF3 LVL:5 THR:1.0 hard,F7-T7,4.232634976457692,2.607555062852716e-05,2.0420001217491808,0.872709382617732,49.31382072292491
COIF3 LVL:5 THR:1.0 hard,T7-P7,3.2368448879177714,3.17143736898544e-05,2.4801324038394075,0.8494824149217072,53.29816074619731
COIF3 LVL:5 THR:1.0 hard,P7-O1,2.7349110951517472,3.055400969266254e-05,2.36926969214578,0.8367651750794953,55.31583568018744
COIF3 LVL:5 THR:1.0 hard,FP1-F3,4.055286590290854,3.4811107091510934e-05,1.3942892200970292,0.8721861538284198,49.58345245231224
COIF3 LVL:5 THR:1.0 hard,F3-C3,3.837562433647949,2.6180153634156443e-05,2.4722758846506636,0.8592049050886241,51.487667124380586
COIF3 LVL:5 THR:1.0 soft,FP1-F7,3.843426135995178,3.539187516606298e-05,1.2835524711570387,0.8743885788273664,49.58749068601615
COIF3 LVL:5 THR:1.0 soft,F7-T7,4.035412665925414,2.6191619673402825e-05,2.0510895943798424,0.8727465925966265,49.53332934048091
COIF3 LVL:5 THR:1.0 soft,T7-P7,3.08192304558428,3.179600054110891e-05,2.4865157996081364,0.8497728226502439,53.43534021825357
COIF3 LVL:5 THR:1.0 soft,P7-O1,2.6780494538547495,3.0582269414821554e-05,2.3714610543890107,0.8368442478735639,55.366997873400045
COIF3 LVL:5 THR:1.0 soft,FP1-F3,4.012218712319055,3.484499104708906e-05,1.395646374118952,0.8722121451600393,49.63171530979298
COIF3 LVL:5 THR:1.0 soft,F3-C3,3.787066335292186,2.620617576982959e-05,2.4747332383923886,0.859162657006631,51.5388440226573
COIF3 LVL:5 THR:2.0 hard,FP1-F7,3.880739971674272,3.53754762864101e-05,1.28295773515043,0.8741501907988898,49.56451424613459
COIF3 LVL:5 THR:2.0 hard,F7-T7,4.20221588089208,2.6130540364609445e-05,2.0463064180715347,0.8721672744938567,49.41781676218001
COIF3 LVL:5 THR:2.0 hard,T7-P7,3.217484353770815,3.1752130391509666e-05,2.4830850593183738,0.849123721769998,53.36161344981204
COIF3 LVL:5 THR:2.0 hard,P7-O1,2.727419867986824,3.0569135605777724e-05,2.370442610786257,0.8365942280469089,55.343220057321865
COIF3 LVL:5 THR:2.0 hard,FP1-F3,4.048161136528483,3.482942043860226e-05,1.3950227245605964,0.8720465094893501,49.609537200848344
COIF3 LVL:5 THR:2.0 hard,F3-C3,3.8306342673014004,2.619339578965636e-05,2.473526383870826,0.8590544432937026,51.513710046202846
COIF3 LVL:5 THR:2.0 soft,FP1-F7,3.794104563994813,3.546943007661362e-05,1.2863651448743978,0.8740497373842849,49.69615272741802
COIF3 LVL:5 THR:2.0 soft,F7-T7,3.8123294064475544,2.644915122576395e-05,2.071257124828858,0.8710698543383161,50.02037043827232
COIF3 LVL:5 THR:2.0 soft,T7-P7,2.9145486140773835,3.197920871402672e-05,2.50084307375661,0.8488399262918921,53.74323400627796
COIF3 LVL:5 THR:2.0 soft,P7-O1,2.617982027507426,3.0646010437525895e-05,2.376403766483392,0.8364021771900987,55.482396407781195
COIF3 LVL:5 THR:2.0 soft,FP1-F3,3.963895843625616,3.492217996758354e-05,1.398738021835684,0.8718036864703427,49.74165990762269
COIF3 LVL:5 THR:2.0 soft,F3-C3,3.7309136563167353,2.626748478075965e-05,2.480522844952849,0.8586409629300629,51.65941848492378
COIF3 LVL:5 THR:3.0 hard,FP1-F7,3.869191060601911,3.5406570743340236e-05,1.2840854337209267,0.8739161790065825,49.60808063209677
COIF3 LVL:5 THR:3.0 hard,F7-T7,4.157071761807382,2.621841984353196e-05,2.0531883401147346,0.8712703610065674,49.5840135543608
COIF3 LVL:5 THR:3.0 hard,T7-P7,3.190089566048553,3.181092618449047e-05,2.4876830171026634,0.8485401117052968,53.46042377651552
COIF3 LVL:5 THR:3.0 hard,P7-O1,2.7159814697257563,3.059404866913932e-05,2.3723744608627237,0.8363042755028778,55.38832336562941
COIF3 LVL:5 THR:3.0 hard,FP1-F3,4.036441912250924,3.486121682656319e-05,1.3962962652398803,0.8717977533565234,49.6548266162775
COIF3 LVL:5 THR:3.0 hard,F3-C3,3.8189800419487776,2.621723608870951e-05,2.475777699781939,0.8587778657432006,51.56059599648973
COIF3 LVL:5 THR:3.0 soft,FP1-F7,3.7452191966471133,3.556386978227398e-05,1.2897901772301836,0.8735060297169084,49.828472023947235
COIF3 LVL:5 THR:3.0 soft,F7-T7,3.587202657554858,2.6770267570558476e-05,2.096404038292258,0.8684754564632999,50.62766245998226
COIF3 LVL:5 THR:3.0 soft,T7-P7,2.7473210764081535,3.221161091904546e-05,2.5190174272856245,0.8472292261846411,54.13380170917485
COIF3 LVL:5 THR:3.0 soft,P7-O1,2.5594041122160727,3.0723736342882254e-05,2.382430917541724,0.8357258891507747,55.623113565759276
COIF3 LVL:5 THR:3.0 soft,FP1-F3,3.9159552129037447,3.5015708327347395e-05,1.4024841130889523,0.8712059543594429,49.87487770408929
COIF3 LVL:5 THR:3.0 soft,F3-C3,3.6746546208225244,2.6343913365066243e-05,2.4877402413256746,0.8578939112801726,51.80972812643908
COIF3 LVL:5 THR:4.0 hard,FP1-F7,3.8544771949647916,3.5446993724903694e-05,1.2855514486645785,0.8736081768871559,49.66471719662955
COIF3 LVL:5 THR:4.0 hard,F7-T7,4.0988461135417005,2.6335477635134394e-05,2.0623552424022114,0.8700546116163261,49.80539207984393
COIF3 LVL:5 THR:4.0 hard,T7-P7,3.1550834531043552,3.188944453263625e-05,2.493823321225856,0.8477446906748964,53.592379197799424
COIF3 LVL:5 THR:4.0 hard,P7-O1,2.7014267991870526,3.062651737913954e-05,2.374892203421569,0.8359226714494065,55.447105628421944
COIF3 LVL:5 THR:4.0 hard,FP1-F3,4.021058275536915,3.490407294979418e-05,1.3980127814793388,0.8714581848800251,49.71586904572186
COIF3 LVL:5 THR:4.0 hard,F3-C3,3.8038780192281942,2.6248986192305357e-05,2.4787759639079665,0.8584062223024345,51.623037905271154
COIF3 LVL:5 THR:4.0 soft,FP1-F7,3.697989737321472,3.56656851142088e-05,1.2934827004517824,0.8728530724152322,49.97112529677673
COIF3 LVL:5 THR:4.0 soft,F7-T7,3.366053066009242,2.7126406059830994e-05,2.124293567791146,0.8652629830282618,51.30118801128181
COIF3 LVL:5 THR:4.0 soft,T7-P7,2.582451536890213,3.247505676073211e-05,2.5396194601371462,0.8451344672663416,54.57654035365969
COIF3 LVL:5 THR:4.0 soft,P7-O1,2.5029937303464167,3.080824852783691e-05,2.38898430154743,0.8349188700695866,55.77611679456456
COIF3 LVL:5 THR:4.0 soft,FP1-F3,3.869763948475195,3.511560543177839e-05,1.4064852916628166,0.8705165057204027,50.01716686813849
COIF3 LVL:5 THR:4.0 soft,F3-C3,3.619634112520971,2.642795347411463e-05,2.495676418395036,0.8570205402670596,51.97500710914661
BIOR3.5 LVL:2 THR:0.5 hard,FP1-F7,5.341002042612635,3.1251864142178654e-05,1.1334072371057051,0.9039040771255754,43.78692891516875
BIOR3.5 LVL:2 THR:0.5 hard,F7-T7,4.715435016285156,2.5163864778487324e-05,1.9706051723845583,0.8816868674903195,47.589649555651214
BIOR3.5 LVL:2 THR:0.5 hard,T7-P7,4.161400635502101,2.953820312763946e-05,2.3099511737003025,0.8708139323494904,49.64095819285858
BIOR3.5 LVL:2 THR:0.5 hard,P7-O1,5.117634615431915,2.5075396771577324e-05,1.9444380029667765,0.8941882465557016,45.39720126374033
BIOR3.5 LVL:2 THR:0.5 hard,FP1-F3,5.948230547766215,2.95154838390221e-05,1.1821836299119663,0.9105317405137826,42.04059312712947
BIOR3.5 LVL:2 THR:0.5 hard,F3-C3,8.643457534775196,1.6765913215294054e-05,1.5832589642346053,0.9455057943433821,32.97298292165382
BIOR3.5 LVL:2 THR:0.5 soft,FP1-F7,5.334756299567905,3.1272824299661495e-05,1.1341673963740881,0.9037499290048044,43.8162961529622
BIOR3.5 LVL:2 THR:0.5 soft,F7-T7,4.682460741486297,2.5251740441642068e-05,1.977486795611508,0.8807395932246614,47.755839131490134
BIOR3.5 LVL:2 THR:0.5 soft,T7-P7,4.139412568294213,2.9605958185054696e-05,2.3152497652809805,0.8701248787959527,49.754825172443304
BIOR3.5 LVL:2 THR:0.5 soft,P7-O1,5.113083118225626,2.508740325358313e-05,1.945369029506723,0.8940711844311007,45.418938135346075
BIOR3.5 LVL:2 THR:0.5 soft,FP1-F3,5.942541972315563,2.9533607126212846e-05,1.1829095219066208,0.9104048054174722,42.066407162469964
BIOR3.5 LVL:2 THR:0.5 soft,F3-C3,8.63699743317369,1.6777966909426835e-05,1.584397233235691,0.9454197166204684,32.99668853468422
BIOR3.5 LVL:2 THR:1.0 hard,FP1-F7,5.338390104441517,3.126070486416539e-05,1.1337278624045808,0.9038388274489664,43.79931563435551
BIOR3.5 LVL:2 THR:1.0 hard,F7-T7,4.701745130542629,2.5200490886249932e-05,1.973473396245903,0.8812920503372846,47.65891648457304
BIOR3.5 LVL:2 THR:1.0 hard,T7-P7,4.152898593682587,2.9564572017137945e-05,2.312013277714653,0.8705455141422084,49.68527290406596
BIOR3.5 LVL:2 THR:1.0 hard,P7-O1,5.114884138673985,2.5082746125013547e-05,1.9450078987195258,0.8941162885649846,45.41050673922859
BIOR3.5 LVL:2 THR:1.0 hard,FP1-F3,5.945697734387796,2.952363343482293e-05,1.1825100456603475,0.9104744474369381,42.052201062919444
BIOR3.5 LVL:2 THR:1.0 hard,F3-C3,8.639206981267723,1.677386616630579e-05,1.5840099869089896,0.9454489348905144,32.988623734922946
BIOR3.5 LVL:2 THR:1.0 soft,FP1-F7,5.329406250478634,3.129091187495332e-05,1.1348233760828246,0.9036164167970017,43.841638621172976
BIOR3.5 LVL:2 THR:1.0 soft,F7-T7,4.6540560878005515,2.532835921095183e-05,1.9834868812276345,0.8799086678087028,47.900739782202336
BIOR3.5 LVL:2 THR:1.0 soft,T7-P7,4.120174169715641,2.9665957634402046e-05,2.31994185158841,0.8695115803933597,49.8556583254884
BIOR3.5 LVL:2 THR:1.0 soft,P7-O1,5.109531219226691,2.5096845791174787e-05,1.9461012384167122,0.8939788467558322,45.436033170108395
BIOR3.5 LVL:2 THR:1.0 soft,FP1-F3,5.937778232254987,2.954887373982192e-05,1.1835209955585952,0.9102975846653987,42.088152274109284
BIOR3.5 LVL:2 THR:1.0 soft,F3-C3,8.63214385871488,1.678706790570789e-05,1.5852566695073937,0.9453545541989479,33.01458717170397
BIOR3.5 LVL:2 THR:2.0 hard,FP1-F7,5.333647163520425,3.127680692720394e-05,1.1343118338021652,0.9037197950833862,43.82187620502896
BIOR3.5 LVL:2 THR:2.0 hard,F7-T7,4.669536644168134,2.5287192263088703e-05,1.9802630600418,0.8803538767783418,47.82288526186822
BIOR3.5 LVL:2 THR:2.0 hard,T7-P7,4.130208903143646,2.963512752682451e-05,2.317530870701174,0.8698256966480507,49.80384623405127
BIOR3.5 LVL:2 THR:2.0 hard,P7-O1,5.1104607004393365,2.5094461147049167e-05,1.94591632438709,0.8940018866178402,45.431715943533696
BIOR3.5 LVL:2 THR:2.0 hard,FP1-F3,5.941155779411973,2.9538232148316027e-05,1.1830947679099788,0.9103718281435542,42.072994846192316
BIOR3.5 LVL:2 THR:2.0 hard,F3-C3,8.633309482506936,1.6784892871149555e-05,1.5850512740172833,0.9453700954543867,33.010309601110286
BIOR3.5 LVL:2 THR:2.0 soft,FP1-F7,5.322213905134962,3.131529408428867e-05,1.1357076424546346,0.9034361399535918,43.87580048947321
BIOR3.5 LVL:2 THR:2.0 soft,F7-T7,4.618450139001204,2.5425292993610057e-05,1.9910778540438774,0.8788517396568021,48.08405998311013
BIOR3.5 LVL:2 THR:2.0 soft,T7-P7,4.0958663468187595,2.9742555370988937e-05,2.3259319597465504,0.8687249119172541,49.98438602849548
BIOR3.5 LVL:2 THR:2.0 soft,P7-O1,5.105926417512213,2.5106432734830408e-05,1.9468446451012047,0.8938850543658146,45.4533896416571
BIOR3.5 LVL:2 THR:2.0 soft,FP1-F3,5.93152012347468,2.956897104517197e-05,1.1843259528996217,0.9101562584278614,42.11677801650881
BIOR3.5 LVL:2 THR:2.0 soft,F3-C3,8.627473322634762,1.679585033828052e-05,1.5860860227862668,0.9452915725004807,33.03185929971211
BIOR3.5 LVL:2 THR:3.0 hard,FP1-F7,5.329218136693391,3.12917716182972e-05,1.1348545562813421,0.9036093572472146,43.84284320597832
BIOR3.5 LVL:2 THR:3.0 hard,F7-T7,4.643397503791184,2.5357982856660602e-05,1.985806735907052,0.8795845117460045,47.95676372487774
BIOR3.5 LVL:2 THR:3.0 hard,T7-P7,4.111817628267293,2.9692988456703613e-05,2.3220557201751952,0.8692324654269319,49.901085459765746
BIOR3.5 LVL:2 THR:3.0 hard,P7-O1,5.107037259589168,2.510341975398737e-05,1.94661100754377,0.8939147267610721,45.447934856674784
BIOR3.5 LVL:2 THR:3.0 hard,FP1-F3,5.936886322029839,2.9551975541391722e-05,1.1836452320122157,0.9102751299322784,42.092570347635316
BIOR3.5 LVL:2 THR:3.0 hard,F3-C3,8.629623354838046,1.679180630858675e-05,1.5857041320904204,0.9453205797802325,33.02390603642637
BIOR3.5 LVL:2 THR:3.0 soft,FP1-F7,5.317373202261835,3.133176290174957e-05,1.1363049148865074,0.9033141283297527,43.89887491908792
BIOR3.5 LVL:2 THR:3.0 soft,F7-T7,4.598513613222865,2.5480027976714624e-05,1.9953642004284937,0.8782521033425568,48.18757423608003
BIOR3.5 LVL:2 THR:3.0 soft,T7-P7,4.082690580116218,2.9784393884267984e-05,2.329203821695539,0.8682936244759497,50.05469849400199
BIOR3.5 LVL:2 THR:3.0 soft,P7-O1,5.104321219662581,2.5110713366005022e-05,1.9471765809029957,0.89384312839486,45.46113941633624
BIOR3.5 LVL:2 THR:3.0 soft,FP1-F3,5.927534494195788,2.958178233858257e-05,1.184839083615371,0.9100660974984934,42.13502587504451
BIOR3.5 LVL:2 THR:3.0 soft,F3-C3,8.625355595326102,1.6799854533295192e-05,1.5864641517655902,0.9452627801495213,33.03973422141416
BIOR3.5 LVL:2 THR:4.0 hard,FP1-F7,5.3250343317160365,3.1305954036033936e-05,1.1353689081558207,0.9035045091336678,43.862714165178005
BIOR3.5 LVL:2 THR:4.0 hard,F7-T7,4.621982653444433,2.541629097411133e-05,1.990372897697058,0.8789484939409771,48.06703545380954
BIOR3.5 LVL:2 THR:4.0 hard,T7-P7,4.097980330539707,2.9736416336043577e-05,2.325451873977076,0.8687867468931997,49.974068962973575
BIOR3.5 LVL:2 THR:4.0 hard,P7-O1,5.105336911983269,2.5108012011927075e-05,1.946967108025,0.8938695639034284,45.456248809185404
BIOR3.5 LVL:2 THR:4.0 hard,FP1-F3,5.933031989645436,2.9564300010637783e-05,1.1841388639604333,0.9101886106254072,42.11012479464718
BIOR3.5 LVL:2 THR:4.0 hard,F3-C3,8.627679720951667,1.679546210788931e-05,1.5860493609451145,0.9452943574596061,33.031095779473475
BIOR3.5 LVL:2 THR:4.0 soft,FP1-F7,5.314004196225962,3.134326307659519e-05,1.1367219902116372,0.9032287789260305,43.9149877927452
BIOR3.5 LVL:2 THR:4.0 soft,F7-T7,4.5866773474907,2.551272983120638e-05,1.9979251124416242,0.877892763745866,48.24941965643904
BIOR3.5 LVL:2 THR:4.0 soft,T7-P7,4.074972294583738,2.9809032681600487e-05,2.331130628772152,0.8680390552529887,50.096105667722746
BIOR3.5 LVL:2 THR:4.0 soft,P7-O1,5.103670617131893,2.511247937375408e-05,1.9473135236047237,0.8938257288857795,45.464336646272315
BIOR3.5 LVL:2 THR:4.0 soft,FP1-F3,5.924949581373435,2.9590100552545216e-05,1.1851722530267343,0.9100075157156304,42.146873983334224
BIOR3.5 LVL:2 THR:4.0 soft,F3-C3,8.624244637236709,1.6801962955542193e-05,1.5866632568414716,0.9452475930120143,33.04388078771503
BIOR3.5 LVL:3 THR:0.5 hard,FP1-F7,5.206537798714429,3.164235398461531e-05,1.1475690807455103,0.9012120343845333,44.33404350952003
BIOR3.5 LVL:3 THR:0.5 hard,F7-T7,4.582651440353952,2.5615263135114187e-05,2.0059545888674846,0.8765478256155198,48.44332961596668
BIOR3.5 LVL:3 THR:0.5 hard,T7-P7,3.7545899058734156,3.065835326262147e-05,2.397549329479829,0.8595307873131859,51.523446636048135
BIOR3.5 LVL:3 THR:0.5 hard,P7-O1,4.686313614628185,2.604230506207922e-05,2.019415609206156,0.8851354934133328,47.147719138586005
BIOR3.5 LVL:3 THR:0.5 hard,FP1-F3,5.674977385507159,3.0278702070569484e-05,1.212752808594811,0.9054202418287666,43.12768854168168
BIOR3.5 LVL:3 THR:0.5 hard,F3-C3,7.990452072598153,1.7906105552126607e-05,1.6909309839486877,0.9374098634261896,35.21536256223822
BIOR3.5 LVL:3 THR:0.5 soft,FP1-F7,5.19747677947341,3.164900559201127e-05,1.1478103137140998,0.9012390159969594,44.343363064311816
BIOR3.5 LVL:3 THR:0.5 soft,F7-T7,4.535161400682664,2.563838593612181e-05,2.007765356476783,0.876548456924966,48.48705922611935
BIOR3.5 LVL:3 THR:0.5 soft,T7-P7,3.718276016065266,3.067826374902608e-05,2.3991063724468815,0.8595487885702827,51.55690756185122
BIOR3.5 LVL:3 THR:0.5 soft,P7-O1,4.676623678517232,2.6051254888352082e-05,2.0201096114779213,0.8850998734054462,47.163922154964396
BIOR3.5 LVL:3 THR:0.5 soft,FP1-F3,5.666319591172401,3.0286279396524746e-05,1.2130563032199262,0.9054211261065158,43.138481360773326
BIOR3.5 LVL:3 THR:0.5 soft,F3-C3,7.980033849054559,1.7917010131548613e-05,1.6919607383616684,0.9373556830475883,35.23680824828183
BIOR3.5 LVL:3 THR:1.0 hard,FP1-F7,5.204521178232686,3.16462627087949e-05,1.147710837930069,0.9011921423670136,44.33952001572209
BIOR3.5 LVL:3 THR:1.0 hard,F7-T7,4.572786800022009,2.5629742872870984e-05,2.007088510320707,0.8764177433162037,48.47071355128701
BIOR3.5 LVL:3 THR:1.0 hard,T7-P7,3.7479467427766955,3.066909045406166e-05,2.398389001001564,0.8594408258744672,51.54149121611579
BIOR3.5 LVL:3 THR:1.0 hard,P7-O1,4.684083913260746,2.6045903630812553e-05,2.019694655390953,0.8851065438084683,47.154234088300925
BIOR3.5 LVL:3 THR:1.0 hard,FP1-F3,5.673036421902947,3.0282511133877623e-05,1.2129053730017758,0.905399467867508,43.133114008585984
BIOR3.5 LVL:3 THR:1.0 hard,F3-C3,7.987560702967318,1.791040387733469e-05,1.691336888585644,0.9373811304971047,35.22381594034282
BIOR3.5 LVL:3 THR:1.0 soft,FP1-F7,5.1875508833434205,3.1662450691362813e-05,1.1482979253598984,0.9012032978630413,44.36220096808886
